,experiment_ID,hide_ID,biomaterial_ID,mg/biopsy mean,mg/biopsy std,net weight mg,ug/cm2 mean,ug/cm2 std
0,HP1,230727-1,PET,0.16326712361859969,0.007511860358110966,16.56666666666676,0.324809622103696,0.014944371347617764
1,HP1,230727-2,PET,0.1399567967573737,0.01781042813235635,15.068333333333308,0.2784352002905472,0.0354327209480933
2,HP1,230727-3,PET,0.12309062169054806,0.0025843922104294235,17.918333333333294,0.24488101112881497,0.005141484939725387
