,ID,experiment_ID,sample_ID,sample_type,sample_state,sample_lot,biopsy_id,culture_date,biopsy_replicate,biopsy_diameter_mm,digestion_volume_ul,dilution_factor,assay_volume_ul,loaded_weight1_mg,loaded_weight2_mg,tube_weight1_mg,tube_weight2_mg,operator,std_conc_ug_per_well,media_type,biomaterial_id,reaction_date,abs,sheet_name,location,data check,normalized_abs,r_squared,net weight mg,ug/well,mg/ml,mg/biopsy,mg/cm2
109,25,HP45-20231225,B-D04,sample,liquid,EXP 50,B-D04,11-11-2023,1,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.232,Plate2,B1,,0.232,,,6.232690932808193,0.6622234116108706,,
110,25,HP45-20231225,B-D04,sample,liquid,EXP 50,B-D04,11-11-2023,1,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.229,Plate2,C1,,0.229,,,6.096805348250891,0.6477855682516571,,
111,25,HP45-20231225,B-D04,sample,liquid,EXP 50,B-D04,11-11-2023,1,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.232,Plate2,D1,,0.232,,,6.232690932808193,0.6622234116108706,,
112,69,HP45-20231269,B-D04,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D04,11-11-2023,1,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.16,Plate2,E1,,0.16,,,2.9714369034329486,0.31571517098975077,,
113,69,HP45-20231269,B-D04,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D04,11-11-2023,1,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.158,Plate2,F1,,0.158,,,2.8808465137280805,0.3060899420836085,,
114,69,HP45-20231269,B-D04,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D04,11-11-2023,1,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.152,Plate2,G1,,0.152,,,2.6090753446134762,0.27721425536518185,,
115,26,HP45-20231226,B-D04,sample,liquid,EXP 50,B-D04,11-11-2023,2,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.235,Plate2,A2,,0.235,,,6.368576517365494,0.6766612549700838,,
116,26,HP45-20231226,B-D04,sample,liquid,EXP 50,B-D04,11-11-2023,2,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.232,Plate2,B2,,0.232,,,6.232690932808193,0.6622234116108706,,
117,26,HP45-20231226,B-D04,sample,liquid,EXP 50,B-D04,11-11-2023,2,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.227,Plate2,C2,,0.227,,,6.006214958546023,0.638160339345515,,
118,26,HP45-20231226,B-D04,sample,liquid,EXP 50,B-D04,11-11-2023,2,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.223,Plate2,D2,,0.223,,,5.8250341791362885,0.6189098815332306,,
119,70,HP45-20231270,B-D04,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D04,11-11-2023,2,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.145,Plate2,E2,,0.145,,,2.292008980646438,0.243525954193684,,
120,70,HP45-20231270,B-D04,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D04,11-11-2023,2,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.14,Plate2,F2,,0.14,,,2.0655330063842694,0.21946288192832863,,
121,70,HP45-20231270,B-D04,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D04,11-11-2023,2,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.138,Plate2,G2,,0.138,,,1.9749426166794013,0.20983765302218638,,
122,27,HP45-20231227,B-D04,sample,liquid,EXP 50,B-D04,11-11-2023,3,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.245,Plate2,A3,,0.245,,,6.821528465889834,0.724787399500795,,
123,27,HP45-20231227,B-D04,sample,liquid,EXP 50,B-D04,11-11-2023,3,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.252,Plate2,B3,,0.252,,,7.138594829856872,0.7584757006722926,,
124,27,HP45-20231227,B-D04,sample,liquid,EXP 50,B-D04,11-11-2023,3,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.249,Plate2,C3,,0.249,,,7.00270924529957,0.7440378573130793,,
125,27,HP45-20231227,B-D04,sample,liquid,EXP 50,B-D04,11-11-2023,3,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.319,Plate2,D3,,0.319,,,10.173372884969949,1.0809208690280572,,
126,71,HP45-20231271,B-D04,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D04,11-11-2023,3,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.173,Plate2,E3,,0.173,,,3.5602744365145886,0.37827915887967506,,
127,71,HP45-20231271,B-D04,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D04,11-11-2023,3,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.148,Plate2,F3,,0.148,,,2.42789456520374,0.2579637975528974,,
128,71,HP45-20231271,B-D04,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D04,11-11-2023,3,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.146,Plate2,G3,,0.146,,,2.337304175498872,0.24833856864675513,,
129,28,HP45-20231228,B-D04,sample,liquid,EXP 50,B-D04,11-11-2023,4,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.238,Plate2,A4,,0.238,,,6.504462101922796,0.6910990983292971,,
130,28,HP45-20231228,B-D04,sample,liquid,EXP 50,B-D04,11-11-2023,4,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.238,Plate2,B4,,0.238,,,6.504462101922796,0.6910990983292971,,
131,28,HP45-20231228,B-D04,sample,liquid,EXP 50,B-D04,11-11-2023,4,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.236,Plate2,C4,,0.236,,,6.413871712217928,0.6814738694231548,,
132,28,HP45-20231228,B-D04,sample,liquid,EXP 50,B-D04,11-11-2023,4,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.238,Plate2,D4,,0.238,,,6.504462101922796,0.6910990983292971,,
133,72,HP45-20231272,B-D04,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D04,11-11-2023,4,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.154,Plate2,E4,,0.154,,,2.6996657343183443,0.2868394842713241,,
134,72,HP45-20231272,B-D04,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D04,11-11-2023,4,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.151,Plate2,F4,,0.151,,,2.563780149761042,0.2724016409121108,,
135,72,HP45-20231272,B-D04,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D04,11-11-2023,4,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.151,Plate2,G4,,0.151,,,2.563780149761042,0.2724016409121108,,
136,29,HP45-20231229,B-D05,sample,liquid,EXP 50,B-D05,11-12-2023,1,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.248,Plate2,A5,,0.248,,,6.957414050447136,0.7392252428600082,,
137,29,HP45-20231229,B-D05,sample,liquid,EXP 50,B-D05,11-12-2023,1,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.25,Plate2,B5,,0.25,,,7.048004440152004,0.7488504717661505,,
138,29,HP45-20231229,B-D05,sample,liquid,EXP 50,B-D05,11-12-2023,1,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.246,Plate2,C5,,0.246,,,6.866823660742268,0.729600013953866,,
139,29,HP45-20231229,B-D05,sample,liquid,EXP 50,B-D05,11-12-2023,1,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.245,Plate2,D5,,0.245,,,6.821528465889834,0.724787399500795,,
140,73,HP45-20231273,B-D05,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D05,11-12-2023,1,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.151,Plate2,E5,,0.151,,,2.563780149761042,0.2724016409121108,,
141,73,HP45-20231273,B-D05,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D05,11-12-2023,1,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.151,Plate2,F5,,0.151,,,2.563780149761042,0.2724016409121108,,
142,73,HP45-20231273,B-D05,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D05,11-12-2023,1,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.144,Plate2,G5,,0.144,,,2.246713785794004,0.23871333974061293,,
143,30,HP45-20231230,B-D05,sample,liquid,EXP 50,B-D05,11-12-2023,2,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.255,Plate2,A6,,0.255,,,7.274480414414175,0.7729135440315061,,
144,30,HP45-20231230,B-D05,sample,liquid,EXP 50,B-D05,11-12-2023,2,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.252,Plate2,B6,,0.252,,,7.138594829856872,0.7584757006722926,,
145,30,HP45-20231230,B-D05,sample,liquid,EXP 50,B-D05,11-12-2023,2,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.256,Plate2,C6,,0.256,,,7.319775609266609,0.7777261584845772,,
146,30,HP45-20231230,B-D05,sample,liquid,EXP 50,B-D05,11-12-2023,2,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.248,Plate2,D6,,0.248,,,6.957414050447136,0.7392252428600082,,
147,74,HP45-20231274,B-D05,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D05,11-12-2023,2,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.145,Plate2,E6,,0.145,,,2.292008980646438,0.243525954193684,,
148,74,HP45-20231274,B-D05,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D05,11-12-2023,2,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.145,Plate2,F6,,0.145,,,2.292008980646438,0.243525954193684,,
149,74,HP45-20231274,B-D05,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D05,11-12-2023,2,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.143,Plate2,G6,,0.143,,,2.2014185909415707,0.23390072528754188,,
150,31,HP45-20231231,B-D05,sample,liquid,EXP 50,B-D05,11-12-2023,3,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.275,Plate2,A7,,0.275,,,8.180384311462854,0.8691658330929282,,
151,31,HP45-20231231,B-D05,sample,liquid,EXP 50,B-D05,11-12-2023,3,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.265,Plate2,B7,,0.265,,,7.727432362938515,0.8210396885622173,,
152,31,HP45-20231231,B-D05,sample,liquid,EXP 50,B-D05,11-12-2023,3,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.263,Plate2,C7,,0.263,,,7.636841973233647,0.811414459656075,,
153,31,HP45-20231231,B-D05,sample,liquid,EXP 50,B-D05,11-12-2023,3,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.261,Plate2,D7,,0.261,,,7.546251583528779,0.8017892307499328,,
154,75,HP45-20231275,B-D05,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D05,11-12-2023,3,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.141,Plate2,E7,,0.141,,,2.1108282012367026,0.22427549638139962,,
155,75,HP45-20231275,B-D05,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D05,11-12-2023,3,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.144,Plate2,F7,,0.144,,,2.246713785794004,0.23871333974061293,,
156,75,HP45-20231275,B-D05,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D05,11-12-2023,3,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.141,Plate2,G7,,0.141,,,2.1108282012367026,0.22427549638139962,,
157,32,HP45-20231232,B-D05,sample,liquid,EXP 50,B-D05,11-12-2023,4,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.261,Plate2,A8,,0.261,,,7.546251583528779,0.8017892307499328,,
158,32,HP45-20231232,B-D05,sample,liquid,EXP 50,B-D05,11-12-2023,4,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.26,Plate2,B8,,0.26,,,7.500956388676345,0.7969766162968617,,
159,32,HP45-20231232,B-D05,sample,liquid,EXP 50,B-D05,11-12-2023,4,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.251,Plate2,C8,,0.251,,,7.093299635004438,0.7536630862192216,,
160,32,HP45-20231232,B-D05,sample,liquid,EXP 50,B-D05,11-12-2023,4,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.257,Plate2,D8,,0.257,,,7.365070804119043,0.7825387729376483,,
161,76,HP45-20231276,B-D05,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D05,11-12-2023,4,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.148,Plate2,E8,,0.148,,,2.42789456520374,0.2579637975528974,,
162,76,HP45-20231276,B-D05,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D05,11-12-2023,4,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.152,Plate2,F8,,0.152,,,2.6090753446134762,0.27721425536518185,,
163,76,HP45-20231276,B-D05,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D05,11-12-2023,4,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.15,Plate2,G8,,0.15,,,2.518484954908608,0.2675890264590396,,
164,33,HP45-20231233,B-D06,sample,liquid,EXP 50,B-D06,11-13-2023,1,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.272,Plate2,A9,,0.272,,,8.044498726905552,0.8547279897337148,,
165,33,HP45-20231233,B-D06,sample,liquid,EXP 50,B-D06,11-13-2023,1,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.268,Plate2,B9,,0.268,,,7.8633179474958155,0.8354775319214305,,
166,33,HP45-20231233,B-D06,sample,liquid,EXP 50,B-D06,11-13-2023,1,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.268,Plate2,C9,,0.268,,,7.8633179474958155,0.8354775319214305,,
167,33,HP45-20231233,B-D06,sample,liquid,EXP 50,B-D06,11-13-2023,1,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.266,Plate2,D9,,0.266,,,7.772727557790949,0.8258523030152883,,
168,77,HP45-20231277,B-D06,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D06,11-13-2023,1,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.155,Plate2,E9,,0.155,,,2.7449609291707784,0.2916520987243952,,
169,77,HP45-20231277,B-D06,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D06,11-13-2023,1,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.152,Plate2,F9,,0.152,,,2.6090753446134762,0.27721425536518185,,
170,77,HP45-20231277,B-D06,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D06,11-13-2023,1,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.15,Plate2,G9,,0.15,,,2.518484954908608,0.2675890264590396,,
171,34,HP45-20231234,B-D06,sample,liquid,EXP 50,B-D06,11-13-2023,2,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.258,Plate2,A10,,0.258,,,7.410365998971477,0.7873513873907194,,
172,34,HP45-20231234,B-D06,sample,liquid,EXP 50,B-D06,11-13-2023,2,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.257,Plate2,B10,,0.257,,,7.365070804119043,0.7825387729376483,,
173,34,HP45-20231234,B-D06,sample,liquid,EXP 50,B-D06,11-13-2023,2,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.255,Plate2,C10,,0.255,,,7.274480414414175,0.7729135440315061,,
174,34,HP45-20231234,B-D06,sample,liquid,EXP 50,B-D06,11-13-2023,2,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.258,Plate2,D10,,0.258,,,7.410365998971477,0.7873513873907194,,
175,78,HP45-20231278,B-D06,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D06,11-13-2023,2,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.142,Plate2,E10,,0.142,,,2.1561233960891366,0.22908811083447075,,
176,78,HP45-20231278,B-D06,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D06,11-13-2023,2,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.141,Plate2,F10,,0.141,,,2.1108282012367026,0.22427549638139962,,
177,78,HP45-20231278,B-D06,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D06,11-13-2023,2,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.138,Plate2,G10,,0.138,,,1.9749426166794013,0.20983765302218638,,
178,35,HP45-20231235,B-D06,sample,liquid,EXP 50,B-D06,11-13-2023,3,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.284,Plate2,A11,,0.284,,,8.588041065134759,0.9124793631705681,,
179,35,HP45-20231235,B-D06,sample,liquid,EXP 50,B-D06,11-13-2023,3,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.286,Plate2,B11,,0.286,,,8.678631454839627,0.9221045920767104,,
180,35,HP45-20231235,B-D06,sample,liquid,EXP 50,B-D06,11-13-2023,3,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.274,Plate2,C11,,0.274,,,8.13508911661042,0.8643532186398571,,
181,35,HP45-20231235,B-D06,sample,liquid,EXP 50,B-D06,11-13-2023,3,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.278,Plate2,D11,,0.278,,,8.316269896020156,0.8836036764521417,,
182,79,HP45-20231279,B-D06,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D06,11-13-2023,3,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.142,Plate2,E11,,0.142,,,2.1561233960891366,0.22908811083447075,,
183,79,HP45-20231279,B-D06,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D06,11-13-2023,3,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.139,Plate2,F11,,0.139,,,2.0202378115318353,0.2146502674752575,,
184,79,HP45-20231279,B-D06,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D06,11-13-2023,3,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.137,Plate2,G11,,0.137,,,1.9296474218269672,0.20502503856911525,,
185,36,HP45-20231236,B-D06,sample,liquid,EXP 50,B-D06,11-13-2023,4,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.272,Plate2,A12,,0.272,,,8.044498726905552,0.8547279897337148,,
186,36,HP45-20231236,B-D06,sample,liquid,EXP 50,B-D06,11-13-2023,4,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.264,Plate2,B12,,0.264,,,7.682137168086081,0.8162270741091461,,
187,36,HP45-20231236,B-D06,sample,liquid,EXP 50,B-D06,11-13-2023,4,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.269,Plate2,C12,,0.269,,,7.9086131423482495,0.8402901463745015,,
188,36,HP45-20231236,B-D06,sample,liquid,EXP 50,B-D06,11-13-2023,4,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.269,Plate2,D12,,0.269,,,7.9086131423482495,0.8402901463745015,,
189,80,HP45-20231280,B-D06,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D06,11-13-2023,4,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.146,Plate2,E12,,0.146,,,2.337304175498872,0.24833856864675513,,
190,80,HP45-20231280,B-D06,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D06,11-13-2023,4,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.143,Plate2,F12,,0.143,,,2.2014185909415707,0.23390072528754188,,
191,80,HP45-20231280,B-D06,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D06,11-13-2023,4,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.14,Plate2,G12,,0.14,,,2.0655330063842694,0.21946288192832863,,
192,7,HP45-20231207,S5,standard,liquid,231108,s5,11-28-2023,1,,1000,1,20,,,,,DS,1,,,11-29-2023,1.08,Plate3,H1,,1.08,0.9948897947139002,,,,,
193,8,HP45-20231208,S4,standard,liquid,231108,s4,11-28-2023,1,,1000,1,20,,,,,DS,0.8,,,11-29-2023,0.94,Plate3,H2,,0.94,0.9948897947139002,,,,,
194,9,HP45-20231209,S3,standard,liquid,231108,s3,11-28-2023,1,,1000,1,20,,,,,DS,0.6,,,11-29-2023,0.74,Plate3,H3,,0.74,0.9948897947139002,,,,,
195,10,HP45-20231210,S2,standard,liquid,231108,s2,11-28-2023,1,,1000,1,20,,,,,DS,0.4,,,11-29-2023,0.53,Plate3,H4,,0.53,0.9948897947139002,,,,,
196,11,HP45-20231211,S1,standard,liquid,231108,s1,11-28-2023,1,,1000,1,20,,,,,DS,0.2,,,11-29-2023,0.322,Plate3,H5,,0.322,0.9948897947139002,,,,,
197,12,HP45-20231212,S0,standard,liquid,231108,s0,11-28-2023,1,,1000,1,20,,,,,DS,0,,,11-29-2023,0.086,Plate3,H6,,0.086,0.9948897947139002,,,,,
198,7,HP45-20231207,S5,standard,liquid,231108,s5,11-28-2023,1,,1000,1,20,,,,,DS,1,,,11-29-2023,1.073,Plate3,H7,,1.073,0.9948897947139002,,,,,
199,8,HP45-20231208,S4,standard,liquid,231108,s4,11-28-2023,1,,1000,1,20,,,,,DS,0.8,,,11-29-2023,0.941,Plate3,H8,,0.941,0.9948897947139002,,,,,
200,9,HP45-20231209,S3,standard,liquid,231108,s3,11-28-2023,1,,1000,1,20,,,,,DS,0.6,,,11-29-2023,0.722,Plate3,H9,,0.722,0.9948897947139002,,,,,
201,10,HP45-20231210,S2,standard,liquid,231108,s2,11-28-2023,1,,1000,1,20,,,,,DS,0.4,,,11-29-2023,0.531,Plate3,H10,,0.531,0.9948897947139002,,,,,
202,11,HP45-20231211,S1,standard,liquid,231108,s1,11-28-2023,1,,1000,1,20,,,,,DS,0.2,,,11-29-2023,0.31,Plate3,H11,,0.31,0.9948897947139002,,,,,
203,12,HP45-20231212,S0,standard,liquid,231108,s0,11-28-2023,1,,1000,1,20,,,,,DS,0,,,11-29-2023,0.084,Plate3,H12,,0.084,0.9948897947139002,,,,,
204,37,HP45-20231237,B-D07,sample,liquid,EXP 50,B-D07,11-14-2023,1,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.317,Plate3,A1,,0.317,,,10.329213455251734,1.0974789296204968,,
205,37,HP45-20231237,B-D07,sample,liquid,EXP 50,B-D07,11-14-2023,1,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.269,Plate3,B1,,0.269,,,7.952174622684927,0.8449185536602735,,
206,37,HP45-20231237,B-D07,sample,liquid,EXP 50,B-D07,11-14-2023,1,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.278,Plate3,C1,,0.278,,,8.397869403791203,0.8922736241528153,,
207,37,HP45-20231237,B-D07,sample,liquid,EXP 50,B-D07,11-14-2023,1,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.277,Plate3,D1,,0.277,,,8.348347761446062,0.8870119496536442,,
208,81,HP45-20231281,B-D07,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D07,11-14-2023,1,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.147,Plate3,E1,,0.147,,,1.9105342565776189,0.20299426476137203,,
209,81,HP45-20231281,B-D07,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D07,11-14-2023,1,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.145,Plate3,F1,,0.145,,,1.811490971887335,0.19247091576302935,,
210,81,HP45-20231281,B-D07,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D07,11-14-2023,1,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.148,Plate3,G1,,0.148,,,1.9600558989227608,0.2082559392605433,,
211,38,HP45-20231238,B-D07,sample,liquid,EXP 50,B-D07,11-14-2023,2,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.258,Plate3,A2,,0.258,,,7.407436556888365,0.7870401341693888,,
212,38,HP45-20231238,B-D07,sample,liquid,EXP 50,B-D07,11-14-2023,2,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.256,Plate3,B2,,0.256,,,7.3083932721980815,0.7765167851710462,,
213,38,HP45-20231238,B-D07,sample,liquid,EXP 50,B-D07,11-14-2023,2,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.259,Plate3,C2,,0.259,,,7.456958199233508,0.7923018086685601,,
214,38,HP45-20231238,B-D07,sample,liquid,EXP 50,B-D07,11-14-2023,2,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.256,Plate3,D2,,0.256,,,7.3083932721980815,0.7765167851710462,,
215,82,HP45-20231282,B-D07,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D07,11-14-2023,2,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.138,Plate3,E2,,0.138,,,1.4648394754713436,0.15563919426883027,,
216,82,HP45-20231282,B-D07,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D07,11-14-2023,2,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.14,Plate3,F2,,0.14,,,1.5638827601616274,0.1661625432671729,,
217,82,HP45-20231282,B-D07,sample,liquid,No_ChT_EXP50_,No_ChT_EXP50_B-D07,11-14-2023,2,,400,2.125,20,,,,,DS,,TGFBS (Liquid DMEM),,11-29-2023,0.14,Plate3,G2,,0.14,,,1.5638827601616274,0.1661625432671729,,
