,ID,experiment_ID,sample_ID,sample_type,sample_state,sample_lot,biopsy_id,culture_date,biopsy_replicate,biopsy_diameter_mm,digestion_volume_ul,dilution_factor,assay_volume_ul,loaded_weight1_mg,loaded_weight2_mg,tube_weight1_mg,tube_weight2_mg,operator,std_conc_ug_per_well,media_type,biomaterial_id,reaction_date,abs,sheet_name,location,data check,normalized_abs,r_squared,net weight mg,ug/well,mg/ml,mg/biopsy,mg/cm2
75,75,HP85-20240209,A2-4,sample,liquid,D05,A2-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.167,Plate1,D11,,0.167,,,0.07225663875889526,,,
76,76,HP85-20240209,A3-4,sample,liquid,D05,A3-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.159,Plate1,A12,,0.159,,,0.06558292468784926,,,
77,76,HP85-20240209,A3-4,sample,liquid,D05,A3-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.164,Plate1,B12,,0.164,,,0.06975399598225301,,,
78,76,HP85-20240209,A3-4,sample,liquid,D05,A3-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.161,Plate1,C12,,0.161,,,0.06725135320561076,,,
79,76,HP85-20240209,A3-4,sample,liquid,D05,A3-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.157,Plate1,D12,,0.157,,,0.06391449617008776,,,
80,7,HP85-20240209,S5,standard,liquid,231108,s5,11-28-2023,1,,,1,20,,,,,DS,1,,,02-08-2024,1.279,Plate2,E7,,1.279,0.9959747984341603,,,,,
81,8,HP85-20240209,S4,standard,liquid,231108,s4,11-28-2023,1,,,1,20,,,,,DS,0.8,,,02-08-2024,1.116,Plate2,E8,,1.116,0.9959747984341603,,,,,
82,8,HP85-20240209,S4,standard,liquid,231108,s4,11-28-2023,1,,,1,20,,,,,DS,0.8,,,02-08-2024,1.045,Plate2,F8,,1.045,0.9959747984341603,,,,,
83,9,HP85-20240209,S3,standard,liquid,231108,s3,11-28-2023,1,,,1,20,,,,,DS,0.6,,,02-08-2024,0.87,Plate2,E9,,0.87,0.9959747984341603,,,,,
84,9,HP85-20240209,S3,standard,liquid,231108,s3,11-28-2023,1,,,1,20,,,,,DS,0.6,,,02-08-2024,0.819,Plate2,F9,,0.819,0.9959747984341603,,,,,
85,10,HP85-20240209,S2,standard,liquid,231108,s2,11-28-2023,1,,,1,20,,,,,DS,0.4,,,02-08-2024,0.612,Plate2,E10,,0.612,0.9959747984341603,,,,,
86,10,HP85-20240209,S2,standard,liquid,231108,s2,11-28-2023,1,,,1,20,,,,,DS,0.4,,,02-08-2024,0.584,Plate2,F10,,0.584,0.9959747984341603,,,,,
87,11,HP85-20240209,S1,standard,liquid,231108,s1,11-28-2023,1,,,1,20,,,,,DS,0.2,,,02-08-2024,0.348,Plate2,E11,,0.348,0.9959747984341603,,,,,
88,11,HP85-20240209,S1,standard,liquid,231108,s1,11-28-2023,1,,,1,20,,,,,DS,0.2,,,02-08-2024,0.336,Plate2,F11,,0.336,0.9959747984341603,,,,,
89,12,HP85-20240209,S0,standard,liquid,231108,s0,11-28-2023,1,,,1,20,,,,,DS,0,,,02-08-2024,0.089,Plate2,E12,,0.089,0.9959747984341603,,,,,
90,12,HP85-20240209,S0,standard,liquid,231108,s0,11-28-2023,1,,,1,20,,,,,DS,0,,,02-08-2024,0.089,Plate2,F12,,0.089,0.9959747984341603,,,,,
91,83,HP85-20240209,C4-4,sample,liquid,D05,C4-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.172,Plate2,A1,,0.172,,,0.05994039734883125,,,
92,83,HP85-20240209,C4-4,sample,liquid,D05,C4-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.184,Plate2,B1,,0.184,,,0.06977757724495104,,,
93,83,HP85-20240209,C4-4,sample,liquid,D05,C4-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.177,Plate2,C1,,0.177,,,0.06403922230554782,,,
94,83,HP85-20240209,C4-4,sample,liquid,D05,C4-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.19,Plate2,D1,,0.19,,,0.07469616719301095,,,
95,84,HP85-20240209,C5-4,sample,liquid,D05,C5-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.168,Plate2,A2,,0.168,,,0.056661337383457994,,,
96,84,HP85-20240209,C5-4,sample,liquid,D05,C5-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.169,Plate2,B2,,0.169,,,0.05748110237480131,,,
97,84,HP85-20240209,C5-4,sample,liquid,D05,C5-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.163,Plate2,C2,,0.163,,,0.052562512426741426,,,
98,84,HP85-20240209,C5-4,sample,liquid,D05,C5-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.175,Plate2,D2,,0.175,,,0.06239969232286119,,,
99,85,HP85-20240209,C6-4,sample,liquid,D05,C6-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.17,Plate2,A3,,0.17,,,0.05830086736614462,,,
100,85,HP85-20240209,C6-4,sample,liquid,D05,C6-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.175,Plate2,B3,,0.175,,,0.06239969232286119,,,
101,85,HP85-20240209,C6-4,sample,liquid,D05,C6-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.165,Plate2,C3,,0.165,,,0.05420204240942805,,,
102,85,HP85-20240209,C6-4,sample,liquid,D05,C6-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.176,Plate2,D3,,0.176,,,0.0632194573142045,,,
103,86,HP85-20240209,B1-4,sample,liquid,D05,B1-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.146,Plate2,A4,,0.146,,,0.03862650757390504,,,
104,86,HP85-20240209,B1-4,sample,liquid,D05,B1-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.152,Plate2,B4,,0.152,,,0.043545097521964934,,,
105,86,HP85-20240209,B1-4,sample,liquid,D05,B1-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.144,Plate2,C4,,0.144,,,0.0369869775912184,,,
106,86,HP85-20240209,B1-4,sample,liquid,D05,B1-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.158,Plate2,D4,,0.158,,,0.04846368747002483,,,
107,87,HP85-20240209,B2-4,sample,liquid,D05,B2-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.148,Plate2,A5,,0.148,,,0.040266037556591666,,,
108,87,HP85-20240209,B2-4,sample,liquid,D05,B2-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.152,Plate2,B5,,0.152,,,0.043545097521964934,,,
109,87,HP85-20240209,B2-4,sample,liquid,D05,B2-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.147,Plate2,C5,,0.147,,,0.03944627256524835,,,
110,87,HP85-20240209,B2-4,sample,liquid,D05,B2-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.177,Plate2,D5,,0.177,,,0.06403922230554782,,,
111,88,HP85-20240209,B3-4,sample,liquid,D05,B3-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.157,Plate2,A6,,0.157,,,0.047643922478681516,,,
112,88,HP85-20240209,B3-4,sample,liquid,D05,B3-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.154,Plate2,B6,,0.154,,,0.045184627504651576,,,
113,88,HP85-20240209,B3-4,sample,liquid,D05,B3-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.151,Plate2,C6,,0.151,,,0.04272533253062162,,,
114,88,HP85-20240209,B3-4,sample,liquid,D05,B3-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.182,Plate2,D6,,0.182,,,0.06813804726226441,,,
115,89,HP85-20240209,B4-4,sample,liquid,D05,B4-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.145,Plate2,A7,,0.145,,,0.03780674258256171,,,
116,89,HP85-20240209,B4-4,sample,liquid,D05,B4-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.152,Plate2,B7,,0.152,,,0.043545097521964934,,,
117,89,HP85-20240209,B4-4,sample,liquid,D05,B4-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.152,Plate2,C7,,0.152,,,0.043545097521964934,,,
118,89,HP85-20240209,B4-4,sample,liquid,D05,B4-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.171,Plate2,D7,,0.171,,,0.059120632357487934,,,
119,90,HP85-20240209,B5-4,sample,liquid,D05,B5-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.147,Plate2,A8,,0.147,,,0.03944627256524835,,,
120,90,HP85-20240209,B5-4,sample,liquid,D05,B5-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.152,Plate2,B8,,0.152,,,0.043545097521964934,,,
121,90,HP85-20240209,B5-4,sample,liquid,D05,B5-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.152,Plate2,C8,,0.152,,,0.043545097521964934,,,
122,90,HP85-20240209,B5-4,sample,liquid,D05,B5-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.267,Plate2,D8,,0.267,,,0.13781807152644626,,,
123,91,HP85-20240209,B6-4,sample,liquid,D05,B6-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.146,Plate2,A9,,0.146,,,0.03862650757390504,,,
124,91,HP85-20240209,B6-4,sample,liquid,D05,B6-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.154,Plate2,B9,,0.154,,,0.045184627504651576,,,
125,91,HP85-20240209,B6-4,sample,liquid,D05,B6-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.146,Plate2,C9,,0.146,,,0.03862650757390504,,,
126,91,HP85-20240209,B6-4,sample,liquid,D05,B6-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.17,Plate2,D9,,0.17,,,0.05830086736614462,,,
127,92,HP85-20240209,D1-4,sample,liquid,D05,D1-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.282,Plate2,A10,,0.282,,,0.15011454639659597,,,
128,92,HP85-20240209,D1-4,sample,liquid,D05,D1-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.258,Plate2,B10,,0.258,,,0.1304401866043564,,,
129,92,HP85-20240209,D1-4,sample,liquid,D05,D1-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.23,Plate2,C10,,0.23,,,0.10748676684674358,,,
130,92,HP85-20240209,D1-4,sample,liquid,D05,D1-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.198,Plate2,D10,,0.198,,,0.08125428712375746,,,
131,93,HP85-20240209,E1-4,sample,liquid,D05,E1-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.144,Plate2,A11,,0.144,,,0.0369869775912184,,,
132,93,HP85-20240209,E1-4,sample,liquid,D05,E1-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.145,Plate2,B11,,0.145,,,0.03780674258256171,,,
133,93,HP85-20240209,E1-4,sample,liquid,D05,E1-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.143,Plate2,C11,,0.143,,,0.036167212599875084,,,
134,93,HP85-20240209,E1-4,sample,liquid,D05,E1-4-D05,01-08-2024,1,,200,,20,,,,,DS,,,,02-08-2024,0.167,Plate2,D11,,0.167,,,0.05584157239211468,,,
135,7,HP85-20240209,S5,standard,liquid,231108,s5,11-28-2023,1,,,1,20,,,,,DS,1,,,02-08-2024,1.276,Plate3,E7,,1.276,0.9966577959128062,,,,,
136,7,HP85-20240209,S5,standard,liquid,231108,s5,11-28-2023,1,,,1,20,,,,,DS,1,,,02-08-2024,1.307,Plate3,F7,,1.307,0.9966577959128062,,,,,
137,8,HP85-20240209,S4,standard,liquid,231108,s4,11-28-2023,1,,,1,20,,,,,DS,0.8,,,02-08-2024,1.069,Plate3,E8,,1.069,0.9966577959128062,,,,,
138,8,HP85-20240209,S4,standard,liquid,231108,s4,11-28-2023,1,,,1,20,,,,,DS,0.8,,,02-08-2024,1.079,Plate3,F8,,1.079,0.9966577959128062,,,,,
